Category,Indicator,Metro,Year_Desc,Year,Value,Formatted_Value,Rank,Rank_Order,Key_Indicator,Data_Type
Infrastructure,Annual Hours of Delay Per Commuter,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (no update),2019,64,64,11,(lowest to highest),0,Numeric
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Boston-Cambridge-Newton, MA-NH Metro Area",2015,2015,,,,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,0.1198710043620928,11.99%,2,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.12,12.00%,2,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.115,11.50%,2,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.1144307993889819,11.44%,2,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,0.528,52.80%,10,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,0.51,51.00%,9,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.495,49.50%,10,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.498,49.80%,9,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.493,49.30%,9,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Boston-Cambridge-Newton, MA-NH Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016.0,2016.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017.0,2017.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2017 data),2018,0.1388,13.88%,6,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2018 data),2019,0.346,34.60%,3,(highest to lowest),0,Percent
Infrastructure,Number of Direct Routes Out of Home Airport,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,150,150,5,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016.0,2016.0,150.0,150.00,5.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017.0,2017.0,165.0,165.00,5.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018.0,2018.0,171.0,171.00,5.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019.0,2019.0,175.0,175.00,5.0,(highest to lowest),0,Numeric
Infrastructure,Highway Miles Rated in Good Condition,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016.0,2016.0,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2016 data),2017,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2017 data),2018,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2018 data),2019,,,,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2014 data),2015,0.121,12.10%,11,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2015 data),2016,0.114,11.40%,11,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2016 data),2017,0.097,9.70%,11,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2017 data),2018,0.099,9.90%,11,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2018 data),2019,0.102,10.20%,11,(lowest to highest),0,Percent
Infrastructure,Annual Hours of Delay Per Commuter,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2012 data),2015,42,42,2,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2013 data),2016,43,43,2,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2014 data),2017,43,43,2,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (no update),2018,43,43,2,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (no update),2019,43,43,2,(lowest to highest),0,Numeric
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,,,,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.01,1.00%,12,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.013,1.30%,12,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.015,1.50%,12,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.028295079902694503,2.83%,10,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,0.625,62.50%,4,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.608,60.80%,4,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.592,59.20%,5,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.595,59.50%,3,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.598,59.80%,2,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Charlotte-Concord-Gastonia, NC-SC Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015,2015,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016.0,2016.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017.0,2017.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2017 data),2018,0.0111,1.11%,11,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2018 data),2019,0.08,8.00%,10,(highest to lowest),0,Percent
Infrastructure,Number of Direct Routes Out of Home Airport,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015,2015,223,223,1,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016.0,2016.0,216.0,216.00,1.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017.0,2017.0,220.0,220.00,2.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018.0,2018.0,223.0,223.00,3.0,(highest to lowest),0,Numeric
Infrastructure,Number of Direct Routes Out of Home Airport,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019.0,2019.0,236.0,236.00,3.0,(highest to lowest),0,Numeric
Infrastructure,Highway Miles Rated in Good Condition,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015,2015,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016.0,2016.0,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2016 data),2017,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2017 data),2018,,,,(lowest to highest),0,Percent
Infrastructure,Highway Miles Rated in Good Condition,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2018 data),2019,,,,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2014 data),2015,0.08,8.00%,8,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2015 data),2016,0.08,8.00%,9,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2016 data),2017,0.081,8.10%,9,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2017 data),2018,0.083,8.30%,9,(lowest to highest),0,Percent
Infrastructure,Bridges Rated Poor (State Level),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2018 data),2019,0.085,8.50%,9,(lowest to highest),0,Percent
Infrastructure,Annual Hours of Delay Per Commuter,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2012 data),2015,57,57,9,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2013 data),2016,59,59,9,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2014 data),2017,61,61,9,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (no update),2018,61,61,9,(lowest to highest),0,Numeric
Infrastructure,Annual Hours of Delay Per Commuter,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (no update),2019,61,61,9,(lowest to highest),0,Numeric
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015,2015,,,,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 data),2016,0.0789007203704007,7.89%,3,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 data),2017,0.079,7.90%,3,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 data),2018,0.08,8.00%,3,(highest to lowest),1,Percent
Infrastructure,"Population Living Within 30 Minutes of 100,000 Jobs By Transit or Walking","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 data),2019,0.078387355388192,7.84%,3,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2013 data),2015,0.4935,49.35%,12,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 data),2016,0.489,48.90%,12,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 data),2017,0.488,48.80%,11,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 data),2018,0.483,48.30%,11,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 data),2019,0.483,48.30%,10,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population With Commutes Less Than 30 Minutes,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",nan,nan,,,,(highest to lowest),1,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Dallas-Fort Worth-Arlington, TX Metro Area",2015,2015,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Dallas-Fort Worth-Arlington, TX Metro Area",2016.0,2016.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Dallas-Fort Worth-Arlington, TX Metro Area",2017.0,2017.0,,,,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Dallas-Fort Worth-Arlington, TX Metro Area",2018 (2017 data),2018,0.0318,3.18%,9,(highest to lowest),0,Percent
Infrastructure,Population That Has Access To Advertised Broadband Speeds of 1GB or Higher,"Dallas-Fort Worth-Arlington, TX Metro Area",2019 (2018 data),2019,0.184,18.40%,6,(highest to lowest),0,Percent
Infrastructure,Number of Direct Routes Out of Home Airport,"Dallas-Fort Worth-Arlington, TX Metro Area",2015,2015,183,183,3,(highest to lowest),0,Numeric
